order_id,customer_id,order_date,order_status,shipping_city
1892,63,2024-09-07,Delivered,Nagpur
1893,443,2025-10-25,Shipped,Kolkata
1894,378,2025-05-12,Delivered,Bengaluru
1895,174,2024-04-05,Delivered,Bengaluru
1896,295,2024-06-01,Delivered,Hyderabad
1897,228,2025-07-22,Delivered,Surat
1898,276,2024-02-22,Delivered,Surat
1899,263,2024-11-19,Delivered,Kolkata
1900,198,2025-09-26,Delivered,Bengaluru
1901,461,2024-05-23,Delivered,Delhi
1902,15,2024-09-22,Delivered,Nagpur
1903,408,2025-11-05,Delivered,Surat
1904,238,2024-10-30,Returned,Jaipur
1905,203,2024-02-17,Cancelled,Kolkata
1906,162,2025-01-01,Delivered,Bengaluru
1907,241,2025-11-04,Delivered,Pune
1908,81,2024-11-16,Delivered,Ahmedabad
1909,269,2025-04-25,Delivered,Delhi
1910,369,2024-06-05,Shipped,Ahmedabad
1911,23,2025-04-15,Delivered,Kolkata
1912,325,2024-01-04,Delivered,Pune
1913,475,2024-01-05,Delivered,Hyderabad
1914,245,2024-11-10,Delivered,Delhi
1915,377,2024-07-20,Delivered,Delhi
1916,276,2024-08-13,Returned,Surat
1917,462,2025-10-30,Delivered,Bengaluru
1918,199,2025-12-06,Processing,Hyderabad
1919,82,2024-08-20,Shipped,Jaipur
1920,176,2024-04-09,Shipped,Chennai
1921,228,2024-12-24,Delivered,Surat
1922,378,2024-07-19,Returned,Bengaluru
1923,252,2024-08-18,Delivered,Surat
1924,500,2024-05-16,Delivered,Chennai
1925,340,2025-09-07,Shipped,Nashik
1926,284,2024-11-14,Delivered,Chennai
1927,217,2024-02-03,Delivered,Pune
1928,237,2025-08-17,Shipped,Ahmedabad
1929,40,2024-10-25,Delivered,Nashik
1930,229,2024-11-14,Delivered,Pune
1931,90,2025-01-12,Shipped,Bengaluru
1932,433,2025-01-05,Cancelled,Pune
1933,330,2024-11-08,Delivered,Bengaluru
1934,111,2024-06-21,Delivered,Nagpur
1935,500,2025-01-29,Delivered,Chennai
1936,180,2025-06-05,Delivered,Surat
1937,237,2025-04-30,Shipped,Ahmedabad
1938,491,2024-10-27,Delivered,Kolkata
1939,420,2024-05-10,Delivered,Surat
1940,421,2025-07-28,Cancelled,Pune
1941,93,2025-03-09,Delivered,Ahmedabad
1942,21,2025-05-13,Shipped,Ahmedabad
1943,89,2024-08-30,Processing,Delhi
1944,443,2024-02-23,Delivered,Kolkata
1945,410,2024-03-30,Delivered,Mumbai
1946,8,2025-10-03,Delivered,Chennai
1947,324,2024-07-19,Delivered,Surat
1948,137,2024-10-15,Delivered,Delhi
1949,296,2024-04-10,Delivered,Chennai
1950,215,2024-04-09,Shipped,Kolkata
1951,18,2024-05-27,Shipped,Bengaluru
1952,38,2025-08-11,Delivered,Mumbai
1953,432,2024-03-04,Cancelled,Surat
1954,260,2024-12-04,Delivered,Chennai
1955,307,2024-01-17,Delivered,Hyderabad
1956,404,2025-01-03,Cancelled,Chennai
1957,143,2024-07-17,Shipped,Kolkata
1958,430,2025-04-28,Delivered,Jaipur
1959,300,2024-08-02,Delivered,Surat
1960,103,2024-11-19,Delivered,Hyderabad
1961,175,2024-11-12,Delivered,Hyderabad
1962,261,2025-05-22,Delivered,Ahmedabad
1963,355,2025-01-14,Delivered,Hyderabad
1964,397,2024-06-10,Shipped,Pune
1965,161,2024-10-09,Delivered,Delhi
1966,300,2024-04-19,Delivered,Surat
1967,381,2025-03-15,Delivered,Ahmedabad
1968,351,2025-09-19,Processing,Nagpur
1969,416,2024-03-20,Shipped,Chennai
1970,422,2024-10-14,Returned,Mumbai
1971,162,2024-06-13,Delivered,Bengaluru
1972,237,2024-11-18,Delivered,Ahmedabad
1973,340,2025-05-20,Delivered,Nashik
1974,29,2024-06-10,Delivered,Delhi
1975,312,2025-10-10,Shipped,Surat
1976,357,2024-12-30,Delivered,Ahmedabad
1977,446,2024-05-11,Processing,Mumbai
1978,72,2025-06-02,Delivered,Surat
1979,171,2025-10-03,Delivered,Nagpur
1980,125,2025-05-13,Delivered,Delhi
1981,400,2024-03-29,Delivered,Nashik
1982,20,2024-10-09,Cancelled,Chennai
1983,436,2024-08-24,Processing,Nashik
1984,187,2025-06-30,Delivered,Hyderabad
1985,294,2025-11-02,Delivered,Bengaluru
1986,495,2024-10-11,Delivered,Nagpur
1987,365,2024-07-20,Processing,Delhi
1988,331,2024-12-12,Delivered,Hyderabad
1989,425,2024-06-06,Delivered,Delhi
1990,161,2025-06-07,Delivered,Delhi
1991,265,2025-07-07,Delivered,Pune
1992,331,2025-07-28,Delivered,Hyderabad
1993,242,2025-04-05,Delivered,Mumbai
1994,391,2024-09-22,Shipped,Hyderabad
1995,492,2025-04-06,Delivered,Surat
1996,200,2025-09-18,Delivered,Chennai
1997,123,2025-03-10,Returned,Nagpur
1998,467,2025-01-22,Processing,Kolkata
1999,25,2025-03-10,Shipped,Pune
2000,401,2025-04-23,Shipped,Delhi
