payment_id,order_id,payment_date,payment_method,payment_status,amount
1562,1562,2024-11-04,Debit Card,Completed,306545.65
1563,1563,2024-01-24,Cash on Delivery,Completed,55935.36
1564,1564,2025-04-20,UPI,Completed,273754.56
1565,1565,2024-04-26,Debit Card,Completed,257539.91
1566,1566,2024-09-27,Cash on Delivery,Completed,258784.93
1567,1567,2025-06-18,Net Banking,Completed,141257.89
1568,1568,2025-01-30,Credit Card,Failed,1424.63
1569,1569,2025-01-29,Wallet,Completed,105341.28
1570,1570,2024-02-23,Debit Card,Completed,99252.26
1571,1571,2024-03-14,Cash on Delivery,Completed,272574.81
1572,1572,2025-09-04,Debit Card,Completed,93038.77
1573,1573,2024-06-11,Wallet,Completed,47897.87
1574,1574,2025-03-09,Net Banking,Pending,81558.21
1575,1575,2025-05-17,Cash on Delivery,Refunded,189267.78
1576,1576,2024-08-05,UPI,Failed,166134.41
1577,1577,2025-02-12,Wallet,Completed,226029.94
1578,1578,2025-10-26,Debit Card,Completed,61483.58
1579,1579,2025-06-03,Net Banking,Completed,110290.28
1580,1580,2025-11-01,Debit Card,Completed,108105.82
1581,1581,2024-08-23,UPI,Completed,195737.45
1582,1582,2025-07-16,Net Banking,Completed,149750.68
1583,1583,2025-07-14,Debit Card,Completed,251081.51
1584,1584,2025-03-08,Net Banking,Completed,136733.79
1585,1585,2024-08-20,Debit Card,Completed,80999.59
1586,1586,2025-11-27,Net Banking,Completed,201745.89
1587,1587,2025-10-10,Debit Card,Completed,212558.94
1588,1588,2025-12-29,Wallet,Completed,293229.83
1589,1589,2025-01-14,Wallet,Completed,94099.15
1590,1590,2025-08-07,Debit Card,Completed,20752.08
1591,1591,2025-06-17,UPI,Completed,132823.75
1592,1592,2024-11-08,UPI,Completed,96165.64
1593,1593,2025-01-08,Cash on Delivery,Completed,108121.79
1594,1594,2025-01-04,Credit Card,Completed,228355.47
1595,1595,2025-06-01,Credit Card,Completed,230938.17
1596,1596,2024-10-14,Net Banking,Completed,84421.22
1597,1597,2024-01-25,Credit Card,Completed,162787.77
1598,1598,2024-12-12,Net Banking,Refunded,55420.36
1599,1599,2024-01-23,UPI,Completed,97295.07
1600,1600,2024-11-13,Debit Card,Completed,7310.32
1601,1601,2024-07-02,Credit Card,Refunded,344142.14
1602,1602,2024-11-15,Wallet,Completed,251263.32
1603,1603,2025-03-01,Credit Card,Completed,146403.01
1604,1604,2025-10-26,Debit Card,Completed,102534.47
1605,1605,2024-11-25,UPI,Failed,170091.17
1606,1606,2025-01-17,Credit Card,Completed,206330.96
1607,1607,2025-09-21,Wallet,Completed,50456.66
1608,1608,2025-04-11,Wallet,Completed,122220.39
1609,1609,2024-01-17,UPI,Completed,165762.84
1610,1610,2025-01-27,Debit Card,Completed,266623.8
1611,1611,2025-12-05,Credit Card,Completed,429228.35
1612,1612,2025-12-27,Cash on Delivery,Completed,25594.68
1613,1613,2025-07-31,Debit Card,Refunded,62598.87
1614,1614,2025-03-24,Cash on Delivery,Refunded,369172.94
1615,1615,2025-04-23,Wallet,Completed,453779.82
1616,1616,2025-06-14,Credit Card,Completed,182538.57
1617,1617,2025-05-26,Wallet,Completed,66328.3
1618,1618,2025-11-02,Cash on Delivery,Completed,122269.77
1619,1619,2024-03-17,Cash on Delivery,Completed,220278.16
1620,1620,2024-02-21,Wallet,Completed,159650.82
1621,1621,2024-02-28,Debit Card,Pending,246856.72
1622,1622,2025-02-07,UPI,Completed,141428.49
1623,1623,2024-07-25,Wallet,Completed,246399.73
1624,1624,2024-03-26,Debit Card,Completed,160916.9
1625,1625,2024-05-09,Net Banking,Completed,140538.98
1626,1626,2024-05-29,Net Banking,Completed,70431.81
1627,1627,2024-03-19,Debit Card,Completed,175932.69
1628,1628,2025-06-28,Net Banking,Completed,10602.49
1629,1629,2024-05-20,Wallet,Completed,96981.99
1630,1630,2024-11-24,Credit Card,Completed,302351.37
1631,1631,2025-05-26,Credit Card,Completed,60461.69
1632,1632,2024-11-24,UPI,Completed,194036.58
1633,1633,2025-02-20,Wallet,Completed,115555.7
1634,1634,2025-05-11,Cash on Delivery,Completed,146066.72
1635,1635,2025-12-15,Credit Card,Completed,45395.09
1636,1636,2024-05-14,UPI,Completed,28116.45
1637,1637,2024-09-01,Wallet,Completed,70897.85
1638,1638,2024-06-09,UPI,Pending,108951.61
1639,1639,2025-03-16,UPI,Completed,142395.94
1640,1640,2025-02-11,Credit Card,Completed,176214.08
1641,1641,2025-12-14,Wallet,Completed,115247.36
1642,1642,2025-06-18,Cash on Delivery,Completed,14152.16
1643,1643,2024-02-20,Debit Card,Completed,69174.16
1644,1644,2024-10-09,Cash on Delivery,Completed,170577.86
1645,1645,2025-01-29,UPI,Completed,145368.35
1646,1646,2025-07-25,Debit Card,Pending,34910.07
1647,1647,2024-12-15,UPI,Completed,173299.81
1648,1648,2025-06-10,UPI,Completed,153380.97
1649,1649,2025-09-17,UPI,Completed,6473.83
1650,1650,2024-05-22,Cash on Delivery,Completed,132182.5
1651,1651,2024-09-06,Net Banking,Completed,238155.92
1652,1652,2024-05-17,Net Banking,Completed,193789.04
1653,1653,2025-09-11,Debit Card,Completed,221553.13
1654,1654,2024-01-24,Debit Card,Completed,34718.86
1655,1655,2025-11-29,Debit Card,Completed,4629.35
1656,1656,2025-12-02,Credit Card,Completed,86593.76
1657,1657,2024-07-25,Cash on Delivery,Completed,247879.81
1658,1658,2025-05-17,Wallet,Completed,245719.12
1659,1659,2024-11-06,Credit Card,Completed,374483.92
1660,1660,2025-08-01,Net Banking,Completed,223632.22
1661,1661,2025-12-31,Wallet,Completed,298730.75
1662,1662,2025-08-13,Debit Card,Completed,161552.12
1663,1663,2024-06-05,Credit Card,Completed,46766.64
1664,1664,2024-10-23,Cash on Delivery,Completed,200354.54
1665,1665,2024-08-01,Net Banking,Completed,132348.34
1666,1666,2024-01-06,Debit Card,Completed,12473.52
1667,1667,2025-03-27,Debit Card,Completed,209842.83
1668,1668,2025-10-17,UPI,Completed,121046.26
1669,1669,2025-10-26,UPI,Completed,111603.32
1670,1670,2025-12-26,UPI,Refunded,70503.25
1671,1671,2024-03-04,Credit Card,Completed,15373.44
1672,1672,2024-02-24,Credit Card,Completed,152887.8
1673,1673,2025-08-15,Credit Card,Completed,137980.94
1674,1674,2024-11-22,UPI,Completed,50456.66
1675,1675,2025-01-25,Wallet,Completed,29582.52
1676,1676,2024-12-12,Cash on Delivery,Completed,245658.29
1677,1677,2025-12-30,Debit Card,Completed,381105.23
1678,1678,2024-01-11,UPI,Completed,139920.79
1679,1679,2025-02-09,Debit Card,Completed,65796.0
1680,1680,2025-11-17,Wallet,Completed,2602.42
1681,1681,2025-01-15,Wallet,Completed,36511.92
1682,1682,2024-07-07,Credit Card,Failed,205200.53
1683,1683,2024-01-03,Cash on Delivery,Completed,141279.79
1684,1684,2025-11-15,Cash on Delivery,Completed,164688.95
1685,1685,2025-09-15,Credit Card,Completed,71420.41
1686,1686,2025-08-25,Cash on Delivery,Completed,91048.44
1687,1687,2025-03-27,Net Banking,Completed,66282.98
1688,1688,2024-05-29,Debit Card,Completed,151005.65
1689,1689,2024-02-14,Credit Card,Completed,69351.08
1690,1690,2025-09-05,Net Banking,Completed,74553.81
1691,1691,2024-03-17,UPI,Completed,22274.56
1692,1692,2024-02-20,UPI,Completed,38857.99
1693,1693,2025-09-07,Debit Card,Refunded,35412.39
1694,1694,2024-01-14,Wallet,Completed,122805.06
1695,1695,2025-01-09,Cash on Delivery,Completed,27196.51
1696,1696,2024-04-04,Debit Card,Completed,3534.16
1697,1697,2025-02-21,Debit Card,Completed,204231.31
1698,1698,2025-06-18,Credit Card,Completed,191614.0
1699,1699,2025-07-13,UPI,Completed,55875.73
1700,1700,2025-01-14,Debit Card,Completed,295951.73
1701,1701,2024-05-14,Credit Card,Refunded,174943.2
1702,1702,2025-04-23,Credit Card,Completed,7575.12
1703,1703,2025-10-15,Cash on Delivery,Completed,62508.42
1704,1704,2025-11-26,Debit Card,Completed,192738.96
1705,1705,2024-12-22,Credit Card,Completed,327658.6
1706,1706,2024-06-27,Cash on Delivery,Completed,27415.0
1707,1707,2025-04-28,Credit Card,Refunded,56880.69
1708,1708,2025-06-27,Cash on Delivery,Completed,29582.52
1709,1709,2024-12-12,Credit Card,Completed,16980.22
1710,1710,2024-04-18,Cash on Delivery,Completed,44281.72
1711,1711,2024-07-27,Debit Card,Completed,82001.61
1712,1712,2025-01-09,UPI,Completed,92901.57
1713,1713,2025-03-09,Credit Card,Completed,220834.77
1714,1714,2025-06-12,UPI,Completed,224396.95
1715,1715,2025-10-17,Net Banking,Completed,20091.37
1716,1716,2025-01-17,Net Banking,Completed,380670.85
1717,1717,2024-06-13,Debit Card,Completed,103803.65
1718,1718,2025-09-07,Net Banking,Refunded,214708.92
1719,1719,2024-08-10,Debit Card,Completed,141867.95
1720,1720,2025-06-09,Credit Card,Completed,193053.54
1721,1721,2024-05-27,Debit Card,Refunded,27155.96
1722,1722,2025-01-14,Net Banking,Completed,139295.22
1723,1723,2024-09-21,Debit Card,Completed,7663.8
1724,1724,2024-05-12,Wallet,Failed,241099.41
1725,1725,2024-04-24,UPI,Completed,68958.94
1726,1726,2025-08-05,Net Banking,Completed,26846.78
1727,1727,2024-01-16,Credit Card,Completed,32416.0
1728,1728,2024-12-07,Credit Card,Failed,14620.64
1729,1729,2025-11-03,Cash on Delivery,Completed,47354.02
1730,1730,2025-10-01,Credit Card,Completed,183247.39
1731,1731,2024-09-28,Wallet,Completed,34629.21
1732,1732,2025-06-28,Wallet,Completed,56556.41
1733,1733,2024-07-08,Debit Card,Completed,337225.98
1734,1734,2025-01-26,Debit Card,Pending,231780.21
1735,1735,2024-01-03,Debit Card,Completed,116143.02
1736,1736,2024-08-12,UPI,Completed,104846.84
1737,1737,2025-03-24,Cash on Delivery,Completed,30394.73
1738,1738,2025-03-10,Debit Card,Completed,328078.09
1739,1739,2024-05-16,Net Banking,Completed,99048.53
1740,1740,2024-06-22,Net Banking,Completed,344313.74
1741,1741,2024-08-12,UPI,Refunded,57134.89
1742,1742,2025-08-29,Net Banking,Completed,229137.05
1743,1743,2025-02-25,Cash on Delivery,Completed,261636.75
1744,1744,2025-08-27,UPI,Completed,126804.61
1745,1745,2024-08-04,UPI,Pending,238845.63
1746,1746,2024-01-31,Debit Card,Completed,113494.27
1747,1747,2025-10-02,UPI,Completed,58533.98
1748,1748,2024-03-22,Wallet,Failed,14391.28
1749,1749,2024-10-06,Net Banking,Completed,52262.23
1750,1750,2025-02-08,Net Banking,Completed,174554.7
1751,1751,2025-09-07,Net Banking,Refunded,124836.09
1752,1752,2025-04-23,Wallet,Completed,94235.93
1753,1753,2025-01-20,Credit Card,Completed,166088.45
1754,1754,2024-04-18,Credit Card,Pending,45013.29
1755,1755,2024-02-02,Wallet,Completed,8441.64
1756,1756,2024-11-05,UPI,Completed,119066.12
1757,1757,2024-08-28,Net Banking,Refunded,417537.71
1758,1758,2024-05-07,UPI,Completed,105164.65
1759,1759,2024-05-02,UPI,Completed,159122.65
1760,1760,2025-12-25,Debit Card,Completed,269369.57
1761,1761,2025-10-24,Wallet,Completed,97492.76
1762,1762,2025-04-19,Wallet,Completed,49282.11
1763,1763,2024-12-29,Wallet,Pending,169930.77
1764,1764,2025-01-27,Credit Card,Completed,261639.61
1765,1765,2025-08-28,Cash on Delivery,Refunded,140957.43
1766,1766,2024-12-01,Credit Card,Completed,89520.45
1767,1767,2025-08-01,Credit Card,Completed,173518.9
1768,1768,2025-09-24,Cash on Delivery,Completed,210507.93
1769,1769,2025-07-22,Credit Card,Completed,383497.89
1770,1770,2024-07-30,Wallet,Completed,65086.22
1771,1771,2025-01-20,Debit Card,Completed,293548.15
1772,1772,2025-12-28,Wallet,Completed,118635.05
1773,1773,2024-07-17,Net Banking,Completed,95609.51
1774,1774,2024-12-17,Wallet,Completed,272847.73
1775,1775,2025-09-19,Cash on Delivery,Completed,65926.36
1776,1776,2024-01-15,Net Banking,Completed,212965.91
1777,1777,2025-03-28,Debit Card,Completed,232471.08
1778,1778,2024-04-07,Cash on Delivery,Completed,21102.02
1779,1779,2024-10-27,Wallet,Completed,104822.97
1780,1780,2025-07-08,Net Banking,Completed,104047.8
1781,1781,2025-03-07,Credit Card,Completed,149777.9
1782,1782,2025-10-02,UPI,Pending,115502.78
1783,1783,2024-03-25,Credit Card,Pending,227360.2
1784,1784,2024-11-10,UPI,Completed,208652.48
1785,1785,2025-07-12,Wallet,Completed,198898.54
1786,1786,2024-03-02,Debit Card,Completed,12026.57
1787,1787,2025-07-20,Cash on Delivery,Completed,24841.61
1788,1788,2025-06-21,Net Banking,Completed,47305.04
1789,1789,2025-06-14,Cash on Delivery,Completed,60542.61
1790,1790,2024-06-22,Debit Card,Completed,242732.0
1791,1791,2025-07-17,Net Banking,Refunded,52597.01
1792,1792,2025-04-22,Wallet,Completed,18029.2
1793,1793,2025-01-03,Debit Card,Completed,284031.94
1794,1794,2025-05-02,Cash on Delivery,Completed,53993.89
1795,1795,2024-04-14,Net Banking,Refunded,78466.49
1796,1796,2024-02-07,Debit Card,Completed,33691.04
1797,1797,2025-12-23,Wallet,Completed,196742.3
1798,1798,2024-09-16,Net Banking,Completed,136242.96
1799,1799,2025-12-16,UPI,Completed,247222.26
1800,1800,2025-06-13,Net Banking,Completed,200099.04
1801,1801,2024-02-21,Wallet,Completed,111962.63
1802,1802,2024-01-02,UPI,Pending,234232.18
1803,1803,2024-07-01,Credit Card,Completed,279449.78
1804,1804,2025-07-15,Credit Card,Completed,144769.67
1805,1805,2024-01-20,Net Banking,Completed,353300.15
1806,1806,2025-12-25,Cash on Delivery,Completed,252600.72
1807,1807,2024-07-21,Cash on Delivery,Completed,141814.44
1808,1808,2024-04-27,Cash on Delivery,Completed,278349.25
1809,1809,2025-07-07,UPI,Completed,142787.37
1810,1810,2025-02-09,Credit Card,Completed,128245.85
1811,1811,2024-08-09,Cash on Delivery,Completed,2436.5
1812,1812,2024-04-29,UPI,Completed,196087.22
1813,1813,2025-09-11,Wallet,Completed,92497.86
1814,1814,2025-08-23,Net Banking,Completed,210031.01
1815,1815,2024-12-23,Credit Card,Completed,36813.48
1816,1816,2025-05-10,Debit Card,Completed,17063.12
1817,1817,2025-09-14,Cash on Delivery,Refunded,182240.2
1818,1818,2025-05-05,UPI,Completed,56518.19
1819,1819,2025-01-06,Net Banking,Completed,11586.54
1820,1820,2025-04-16,Credit Card,Completed,191849.77
1821,1821,2024-06-21,Debit Card,Completed,95502.71
1822,1822,2025-06-16,Net Banking,Completed,185738.25
1823,1823,2024-06-04,Debit Card,Refunded,123844.56
1824,1824,2024-11-13,Net Banking,Completed,126880.88
1825,1825,2024-08-29,Net Banking,Completed,245962.73
1826,1826,2025-03-31,Wallet,Completed,277550.69
1827,1827,2025-12-21,Credit Card,Completed,51425.65
1828,1828,2025-05-25,Credit Card,Completed,32106.27
1829,1829,2025-09-17,Debit Card,Refunded,356102.82
1830,1830,2024-03-19,Credit Card,Refunded,145599.77
1831,1831,2025-09-23,UPI,Completed,81230.45
1832,1832,2025-05-07,UPI,Completed,240993.45
1833,1833,2024-08-23,Credit Card,Completed,335935.09
1834,1834,2024-04-11,Credit Card,Completed,304050.03
1835,1835,2024-11-22,UPI,Completed,51540.97
1836,1836,2024-06-06,Credit Card,Completed,272134.09
1837,1837,2025-04-12,Debit Card,Completed,231829.21
1838,1838,2024-03-21,Credit Card,Failed,126405.18
1839,1839,2025-09-14,Net Banking,Completed,3289.28
1840,1840,2024-05-23,UPI,Completed,195919.52
1841,1841,2024-07-19,Cash on Delivery,Completed,24692.11
1842,1842,2024-08-26,Wallet,Refunded,58959.87
1843,1843,2025-04-18,Cash on Delivery,Completed,334117.35
1844,1844,2024-09-07,Wallet,Completed,150482.99
1845,1845,2024-05-10,Credit Card,Completed,382622.52
1846,1846,2024-05-26,Net Banking,Completed,91618.13
1847,1847,2024-12-11,Cash on Delivery,Completed,46380.17
1848,1848,2024-07-18,Credit Card,Refunded,363373.57
1849,1849,2025-11-01,UPI,Completed,14848.25
1850,1850,2024-08-16,Debit Card,Completed,135304.51
1851,1851,2025-09-09,Debit Card,Completed,165690.02
1852,1852,2024-04-02,Credit Card,Completed,72200.75
1853,1853,2024-11-02,Credit Card,Completed,54809.13
1854,1854,2025-10-05,Cash on Delivery,Completed,115981.52
1855,1855,2025-02-23,Wallet,Completed,268177.55
1856,1856,2025-05-17,Cash on Delivery,Completed,259976.8
1857,1857,2024-11-27,Net Banking,Completed,38786.19
1858,1858,2025-02-27,Credit Card,Refunded,46920.86
1859,1859,2025-08-16,Cash on Delivery,Completed,250912.65
1860,1860,2025-09-30,Net Banking,Completed,78298.55
1861,1861,2024-04-24,Debit Card,Completed,90399.07
1862,1862,2024-01-27,UPI,Pending,217499.26
1863,1863,2025-04-26,Cash on Delivery,Completed,105035.3
1864,1864,2024-03-22,Cash on Delivery,Completed,367029.92
1865,1865,2024-02-28,Wallet,Completed,267071.33
1866,1866,2025-11-22,Cash on Delivery,Completed,108783.58
1867,1867,2025-07-08,Debit Card,Completed,240841.4
1868,1868,2025-12-28,Net Banking,Completed,298285.82
1869,1869,2024-07-27,Net Banking,Completed,104540.87
1870,1870,2025-09-19,Debit Card,Completed,43103.61
1871,1871,2024-12-12,Credit Card,Completed,72993.16
1872,1872,2025-06-14,Net Banking,Completed,241068.1
1873,1873,2024-10-20,Wallet,Completed,296175.97
1874,1874,2024-10-19,Credit Card,Completed,201206.4
1875,1875,2025-01-19,Wallet,Completed,330381.05
1876,1876,2025-12-14,Net Banking,Completed,352968.67
1877,1877,2024-09-07,Cash on Delivery,Completed,244568.42
1878,1878,2024-04-09,Wallet,Completed,351117.85
1879,1879,2024-03-06,UPI,Completed,169499.89
1880,1880,2024-05-04,Wallet,Completed,320608.14
1881,1881,2025-08-04,UPI,Completed,86910.8
1882,1882,2025-03-24,Net Banking,Completed,43039.2
1883,1883,2025-02-19,Credit Card,Completed,254334.67
1884,1884,2024-09-08,Cash on Delivery,Completed,530352.33
1885,1885,2025-01-05,Debit Card,Completed,511052.58
1886,1886,2024-11-24,Credit Card,Completed,221392.48
1887,1887,2024-07-15,Debit Card,Completed,73541.63
1888,1888,2024-02-22,Net Banking,Completed,261520.88
1889,1889,2025-08-12,Wallet,Completed,173536.45
1890,1890,2025-03-18,UPI,Completed,248628.88
1891,1891,2024-08-19,Net Banking,Completed,280626.82
1892,1892,2024-09-08,Wallet,Completed,199260.71
1893,1893,2025-10-26,Debit Card,Completed,187272.02
1894,1894,2025-05-12,UPI,Completed,70848.69
1895,1895,2024-04-06,Net Banking,Completed,80024.53
1896,1896,2024-06-02,Net Banking,Pending,164607.2
1897,1897,2025-07-22,Credit Card,Completed,479338.78
1898,1898,2024-02-22,Wallet,Completed,119066.12
1899,1899,2024-11-20,Cash on Delivery,Completed,83661.13
1900,1900,2025-09-26,UPI,Completed,309326.27
1901,1901,2024-05-24,Cash on Delivery,Completed,388877.84
1902,1902,2024-09-23,Debit Card,Completed,146384.23
1903,1903,2025-11-05,Wallet,Completed,252538.47
1904,1904,2024-10-30,UPI,Refunded,60193.91
1905,1905,2024-02-19,Wallet,Pending,140105.18
1906,1906,2025-01-02,UPI,Failed,65422.77
1907,1907,2025-11-04,Cash on Delivery,Completed,215276.9
1908,1908,2024-11-17,UPI,Completed,202940.88
1909,1909,2025-04-26,UPI,Completed,58509.07
1910,1910,2024-06-05,Wallet,Completed,56566.55
1911,1911,2025-04-16,Wallet,Completed,305495.93
1912,1912,2024-01-05,Debit Card,Completed,128434.5
1913,1913,2024-01-05,Debit Card,Completed,122077.65
1914,1914,2024-11-10,Wallet,Completed,62561.15
1915,1915,2024-07-20,UPI,Pending,223736.94
1916,1916,2024-08-15,UPI,Refunded,55701.75
1917,1917,2025-10-30,Debit Card,Completed,44330.85
1918,1918,2025-12-07,Credit Card,Completed,14620.64
1919,1919,2024-08-20,Net Banking,Completed,23987.88
1920,1920,2024-04-10,Cash on Delivery,Completed,519712.18
1921,1921,2024-12-26,Debit Card,Completed,220774.51
1922,1922,2024-07-19,Net Banking,Refunded,101395.47
1923,1923,2024-08-18,Wallet,Completed,261607.04
1924,1924,2024-05-16,Wallet,Completed,72712.82
1925,1925,2025-09-09,Debit Card,Completed,269313.72
1926,1926,2024-11-16,Net Banking,Completed,135615.82
1927,1927,2024-02-03,Debit Card,Completed,234781.56
1928,1928,2025-08-19,Credit Card,Completed,199802.98
1929,1929,2024-10-26,Credit Card,Completed,446501.37
1930,1930,2024-11-15,Wallet,Completed,68216.47
1931,1931,2025-01-14,UPI,Completed,42621.05
1932,1932,2025-01-07,UPI,Completed,300290.78
1933,1933,2024-11-09,UPI,Completed,177204.95
1934,1934,2024-06-22,Wallet,Refunded,100934.93
1935,1935,2025-01-30,Wallet,Completed,118408.53
1936,1936,2025-06-05,Wallet,Completed,143588.9
1937,1937,2025-05-02,Wallet,Completed,156100.14
1938,1938,2024-10-29,Debit Card,Completed,348868.74
1939,1939,2024-05-12,Debit Card,Failed,12471.1
1940,1940,2025-07-29,UPI,Completed,57546.94
1941,1941,2025-03-11,Debit Card,Completed,179331.89
1942,1942,2025-05-13,Net Banking,Completed,309487.22
1943,1943,2024-08-30,UPI,Completed,205431.57
1944,1944,2024-02-25,Net Banking,Completed,98532.98
1945,1945,2024-04-01,Cash on Delivery,Completed,363017.18
1946,1946,2025-10-03,UPI,Pending,4142.05
1947,1947,2024-07-20,Wallet,Completed,130373.82
1948,1948,2024-10-15,UPI,Completed,348069.26
1949,1949,2024-04-12,Cash on Delivery,Completed,96037.42
1950,1950,2024-04-10,Net Banking,Completed,145872.0
1951,1951,2024-05-27,Net Banking,Completed,352583.38
1952,1952,2025-08-13,Net Banking,Completed,238290.63
1953,1953,2024-03-06,Debit Card,Completed,85689.75
1954,1954,2024-12-06,Debit Card,Completed,134071.31
1955,1955,2024-01-18,Cash on Delivery,Completed,273920.25
1956,1956,2025-01-04,Net Banking,Completed,351298.04
1957,1957,2024-07-18,Cash on Delivery,Completed,97291.22
1958,1958,2025-04-28,Net Banking,Completed,121567.56
1959,1959,2024-08-04,Net Banking,Completed,28057.07
1960,1960,2024-11-21,Debit Card,Completed,13250.55
1961,1961,2024-11-12,UPI,Completed,204442.97
1962,1962,2025-05-23,Debit Card,Completed,89520.98
1963,1963,2025-01-14,Wallet,Completed,122055.36
1964,1964,2024-06-10,UPI,Failed,150196.91
1965,1965,2024-10-11,Debit Card,Completed,203142.02
1966,1966,2024-04-20,Cash on Delivery,Completed,88907.72
1967,1967,2025-03-15,Debit Card,Completed,122542.23
1968,1968,2025-09-21,Wallet,Completed,306387.07
1969,1969,2024-03-21,Cash on Delivery,Completed,181229.22
1970,1970,2024-10-14,Cash on Delivery,Refunded,380012.18
1971,1971,2024-06-13,Wallet,Completed,303264.69
1972,1972,2024-11-18,Cash on Delivery,Completed,129395.51
1973,1973,2025-05-20,UPI,Completed,302066.88
1974,1974,2024-06-10,UPI,Completed,234831.91
1975,1975,2025-10-12,Debit Card,Completed,16125.53
1976,1976,2025-01-01,Cash on Delivery,Completed,134427.57
1977,1977,2024-05-11,UPI,Completed,158948.78
1978,1978,2025-06-02,UPI,Completed,229675.64
1979,1979,2025-10-03,Debit Card,Completed,177173.0
1980,1980,2025-05-13,Debit Card,Completed,217927.09
1981,1981,2024-03-29,Debit Card,Completed,268206.22
1982,1982,2024-10-11,Debit Card,Completed,88707.8
1983,1983,2024-08-25,Net Banking,Completed,151407.95
1984,1984,2025-06-30,Cash on Delivery,Completed,155261.22
1985,1985,2025-11-03,UPI,Completed,100214.06
1986,1986,2024-10-12,Cash on Delivery,Completed,128399.3
1987,1987,2024-07-20,Wallet,Completed,23163.75
1988,1988,2024-12-12,Cash on Delivery,Completed,102623.96
1989,1989,2024-06-08,Wallet,Pending,179858.22
1990,1990,2025-06-08,Cash on Delivery,Completed,150464.61
1991,1991,2025-07-09,Credit Card,Completed,37496.03
1992,1992,2025-07-28,Debit Card,Completed,163459.68
1993,1993,2025-04-07,UPI,Completed,170726.86
1994,1994,2024-09-23,Credit Card,Completed,68884.0
1995,1995,2025-04-06,UPI,Completed,232138.36
1996,1996,2025-09-19,Wallet,Completed,16115.17
1997,1997,2025-03-10,Cash on Delivery,Refunded,142141.41
1998,1998,2025-01-22,UPI,Completed,341810.22
1999,1999,2025-03-12,Cash on Delivery,Completed,199048.29
2000,2000,2025-04-25,Debit Card,Completed,212556.42
